,id,dialect,tweet
213,1151877062426337152,IQ,@sfer661 هسه صحه ضميره من  راحت عليه .. الضحاله قليله بحقهم.
214,1151878008610926592,IQ,@Zuhoor46392968 يستاهل كل اللي صاربيه 🤪🤪😂😂
215,1152452579764387840,IQ,@Yassin54864412 @Zuhoor46392968 المفروض ينطي علم لزوجته اذا اكو ضروره
216,1153032392808042496,IQ,@ha___m___ed ماشي  بس اني على الدخل 🥴
217,1153057525018877952,IQ,@SalahAlarbawi كلمة حق مجبرين على قولها .  راحت عليكم قوامين 😂
218,1153328168079699968,IQ,@pdzrbt5dboelLCy @t5rPsxfYYdZ1du6 @_33HM ربي يحقق لك كل أمنياتك
219,1153342429891874816,IQ,@YasserEljuboori ويجيك واحد عنده امل بتغير الوضع بالعراق ..  اذا ابو مازن   قائد ... والله عمي الشعب يستاهل كل اللي يجراله..
220,1154043283607183360,IQ,@kamal1277New @Ze___Zo9191 @ba______z @ghala_oman10 @Sla__0 @nihel199 @ab3a10 @L11sHGCOSU5reOU @Ui5u4cHbpmBtNjV @Loulou399637051 @balhasen2 @LBdN8UgbJBOnw9p @asd1999012 @hmd1659 @SundusA47850353 @qZTlnCOE5jZ7es9 @jorji0 @yaser1222000 روحك الحلوه واخلاقك احلى ..
221,1154252996861206528,IQ,@TO28NfW8xQrm233 @kadd678 @YasserEljuboori عثمان كافي سذاجه ضحكتوا العالم علينه .. منو هذا ابو مازن اللي خابصنه بيه اذا مستفادين منه اسكتوا ولاتتفاخرون بيه لان عار على العراق .
222,1154567760724316160,IQ,@123haana @GK0Pb مؤكلتك محامي للدفاع عنها .. شلون عرفت نيتها  وهذا اللي اجه على بالها ..
223,1154765520211779584,IQ,@samar42209867 @Qm__mr سوالف قديمة .. ماتفيد بعد .
224,1154809481332776960,IQ,@ameraljnob88 نثر جميل 🙄 شاعر المستقبل .
225,1154844562369797888,IQ,@Emad056964891 يمعود اني متشائمة  لازيدني قهر 😂
226,1123971295547461632,IQ,@Samoo9678336 مره بحياتي شفت الصف كله حاط الكتب ويغشون  وانا الوحيده اللي انكمشت 😙
227,1124240882226561024,IQ,@akklaph مو خوش ابشاره استاذ😂😂😂😂
228,1126204504460943360,IQ,@naeemalahad استاذ نعيم يرحم والديك كافي تنظير واللي يحب ايران يروح ويدافع عنها .. اشوكت تنظرون لبلدكم للشباب اللي تدفعون بيهم للموت.. ماكو غيره ع بلدكم  اللي دمرتوه ... الا تأخذكم الرأفه ببلدكم عجيب امركم يااخي!!!
229,1127662947986223232,IQ,@akklaph اذا انت مآخذها لجهنم 🙄 اكيد ماموجوده 😂😂
230,1128036386832093184,IQ,@_IRAQ_free گرت عين العراق چانت عايزه التمت https://t.co/XgDfc7e5Xr
231,1128361406389207040,IQ,@husam_taee @NazCool4 حكومتنا لاتعترف بالأمور الوسطى ..😙
232,1128985678107336832,IQ,@LFR_Qar100 @AliHasoon80 @zaidalftlay اذا ميقبل منين انبنت المولات والأسواق والبيوت الراقيه والأرصدة اللي بالبنوك... 16 سنة سرقات هسه انتبه للفساد ياعمي والله احنه شعب العجائب😙
233,1129026555974492160,IQ,@hhjj782 كلشي تحت الاحتمال السياسه لعبه قذره .. بس سؤال ابو فلان تعرفه اخاف مو اللي أبالي 🙄
234,1129398674482696192,IQ,@mostmost1960 @ghai3h يسعدك ربي ويتقبل اعمالك🌷
235,1129427934824079360,IQ,@NazCool4 @HusseinAldirani انا منتميه لحزبك .. بس انت عندك سيارات جكسارات للاستعراض أسلحة  نقتل بيها الخصوم ..
236,1129472705047269376,IQ,@HussamAlhaj4 اني لو مكانك أبيع شهادتي .. لو أجره  استفاد .. اي قانون  مات وشبع موت
237,1129508548910681984,IQ,@HassaneinDiyaa1 @SaleemAldulimi @YouTube دكتور سعد مو جدنا ... الخامئني جدنا.. بس اعتقد التلحين راح يكون صعب 🙄
238,1129771711510003584,IQ,@saadik81 @mashanaljabouri @Nahad90915750 😂😂😂احنه نفرين نسحر بسكت وعصير 🙄ونفطر چاي وخبز 🥴
239,1129856544991043584,IQ,@waassnnn بعد روحي شيسوي بالمول اذا هو يتريع 🤮نفط
240,1130138212498911232,IQ,@Eyaaaad @HeydarAli32 لو باقي يم امه الثانيه مو احسن مستعجل على الضيم 🥴😚
241,1130199921032859648,IQ,@saadik81 هذا المسلسل انتاج الارجنتين .😙 اعترض وشوف هسه ماتعرف مين يجيك الحجار 🙄😂😂
242,1130811017070546944,IQ,@alkurdiwalid1 هههههههه والله عايزه بعد بس الفتح المبين ..  كملت ... لا ويتكلم بثقه الاخ كانوا العراق محافظة تحت سلطة ابوه .. وينه حكومة العدس..
243,1130818119742709760,IQ,@zaidaliallawi لاتعليق ،، المستقبل واضح للعراق .
244,1130830204279152640,IQ,@husam_taee @NazCool4 متشوفه ماتت من وكت .. همزين😂😂😂😂
245,1130830727795421184,IQ,@HASSAN_SALEM65 @saadik81 اول مره اشوفك تحجي صح .. شنو سالفت قميصك الأسود ????
246,1130831965886849024,IQ,@saadik81 @HASSAN_SALEM65 اهاااا  الله يرحمه برحمته الواسعه ..  بس هواي صارله لابس لهذا اثار استغرابي  ... شيلتنه ذنب كن إيجابي
247,1130833502851817600,IQ,@saadik81 @HASSAN_SALEM65 اي بس الرجل هواي صارله لابس اسود والرجال مااطول بالحزن .. بعدين صحيح اني هجوميه ،، يجوز كلشي يصير🙄😖
248,1130863363209256960,IQ,@NazCool4 عمت عين مرتك على هاي الذله لان انت ماتفرق عندك الظاهر 🙄🙄🙄
249,1130886885046460416,IQ,@sfer661 @NazCool4 هذا اخطر قسم بس بالعراق متوفر ..
250,1130939404816720000,IQ,@jwana199011 دائماً ينترك الموضوع ويصير طائفي 🙄🥴فصيلة دمهم  O طائفية
251,1130940257837436800,IQ,@NeamahSuwaidan @husam_taee اني هم اگول .. أفلامهم هندية
252,1132795494055518208,IQ,@umyouss08549155 احلى دعوة مستجابة بحق شهر رمضان
253,1133033721035141248,IQ,@Marwan79j @Abnalsdr_313 هسه عرفت ليش ماعلقت؟؟؟؟
254,1133080953298071552,IQ,@IraqSword @siyranali راجع مكتب الأخت صاحبة التغريده 😂😂😂
255,1133092018249506816,IQ,@Enpersoon @saqrA55 لاياعمي ناس بسطاء وينه وين الاستاذيه ☺️😂
256,1133450018860478464,IQ,@SalahAlarbawi كلام جميل ومبادرة حلوه ياريت لو الكل يبدي صفحة جديده بحياته 👍
257,1133819740357574784,IQ,@Enpersoon @LoLo14669295 ليش اني مااحبه  شبيه😙
258,1134103768478474240,IQ,@yaser40900384 @HassanAnanzeh2 اكيد كل ماتقوله الفضل يبقى لله والتفضيل   لانسان على اخر الا بالتقوى .  ممنونه واعتذر عن كل تصرف قد فهمته بغير معناه ،، احترامي
259,1134958238749925376,IQ,@05PVV9MC6raWlh9 هههههه .. شنسوي الحكومة المؤقرة خلت العراقيين كلهم فطاحلة  بالسياسه حتى النساء 😭😂😂
260,1134970767932891136,IQ,@uptEkRBFBxsyUpa صح لسانك كلام نابع عن أصالتك واخلاقك
261,1134983229302345600,IQ,@SaleemAldulimi دكتور مين تجيبنه هاي السوالف التقهر وانوب صيام 🙄
262,1135605248201019392,IQ,@aldlemy91J2yC ههههههه حلوه بس من گلبك لو بسمار
263,1135609787457126400,IQ,@jawad321581 @sihamkuwait دوووم الضحكة ان شاء الله
264,1135629903976632448,IQ,@Enpersoon @Grawee22 سؤال شنو يعني الگريه ؟؟
265,1135632376925757440,IQ,@Enpersoon @Grawee22 يمعود لا اروح اصير مغروره ..
266,1135638012652642432,IQ,@NeamahSuwaidan استاذ نعمه كل عام انتم بالف خير ينعاد عليكم بصحه وسلامه يااصيل
267,1135645511095070848,IQ,@aldlemy91J2yC جدي زعل مع ابوه و طلع وسافر  شنو وجه استغرابك !!😂
268,1135682127444480000,IQ,@Nw8ieJUwaCAAreT ربي يحفظكم وينعاد عليكم بالصحه والامان .
269,1135969784837918848,IQ,@AnaayFiras @Enpersoon @lnn9edfgt8HBj2Q يعافيك ربي من عواده ان شاء الله
270,1135987839425011584,IQ,@SaleemAldulimi استغفر الله ... اكو واحد يأمن لي لجوء حتى لو للصومال .. والله ملينه من هل السوالف التعبانه ..
271,1136006564798750848,IQ,@pN5lAcj5cGghI8E عيدكم مبارك وعساكم من عواده 🌹ممنونه
272,1136535732300988416,IQ,@weal_arasam وانت بالف خيير وعساكم من عواده.
273,1136671153362219008,IQ,@raghad_ghalib مخليها بجيبه يخاف على فليساته.
274,1136937547752493056,IQ,@husam_taee ناقصهم طرزان ابو العدس .. حتى يشوف انجازاتهم .. بس لم يعد العتب عليهم
275,1136939657571307648,IQ,@ZEENALDIN1 @NazCool4 على طاري الكابينه ،، كابينة عادل عبد المهدي ماكملت هسه حتى لو  يسگفه بسندويج بس يكمل راح يصير سنة على دورته بعد إنجاز العدس نحتاج إنجاز
276,1136949547698179968,IQ,@aldlemy91J2yC اخ ليث اذا يعايد بام كلثوم !! انت احسبها  شيسمع. 😂😂
277,1136988521917497216,IQ,@adamhas79233671 @hamed_almaliki واضح ثقافتك وثقافته متحتاج فراسه .. هسه عرفت المهرج وانصاره
278,1137053813611933568,IQ,@SalahAlarbawi وين متروح اخبار العراق وراك اي عزله😚😚😚
279,1137278476002762752,IQ,@MazenW23 @Enpersoon ياعمي مو ثلث الحكومة الك والله خبلتنه انت . تضحك على السذج كافي ياسيد  والله دمرتوا البلد .
280,1137280837395898368,IQ,@Enpersoon @MazenW23 هسه ماعرفناه رجل دين سياس مصلح مفتي حكيم  قائد    عسكري خطيب 😂يكره التخصص ماخذه گباله .
281,1137301691332796416,IQ,@NazCool4 @ha_5wr هذني بيهن حاله نفسيه🙄🙄
282,1137392357299687424,IQ,@hushamalhashimi استاذ الله يخليك انت انسان المفروض لاتجد مبررات للتسيب . ليش رئيس الوزراء وين عايش مايعرف بمصائب شعبه واللي مايعرف شعبه شبيه. من المعيب يسمى رئيس وزراء .  احچي براحتي لان هو حاظرني ..من هاي وانت قيس رئيس وزرائك
283,1137393057647734784,IQ,@r1MAZvsWjoinzEV ممنونه بس والله للمزح حكومتنا ماخلت احساس جميل 😂😂😂😂😂
284,1137451249744437248,IQ,@Od0BXvhU8IUk04Q فديت اللي يطالب بحقه
285,1137648231528194048,IQ,@ErcNEgwaYJmPT5F @Enpersoon @MazenW23 الله يديم الخير عليك
286,1137649400581427200,IQ,@Enpersoon @ErcNEgwaYJmPT5F @MazenW23 البصري مابينه حيل غلط ويطلع واحد هم صيل ينظر علينه
287,1137783380190343168,IQ,@3lgwEDrtQnddUUp يسعد مساك ابو جاسم 🌹
288,1137833551121068032,IQ,@HashimMadrids ناهده الدايني صايره حلوه 🐷😂😂هاي فلوس النواب . النائبات للتجميل والنواب. ل........ كملوها انتم .. والشعب يشرب ارگيله 😚😚😚😚
289,1138663435061878784,IQ,@alfanar942 @AL_Madani322 @iBinThaleth 😂😂😂😂😂😂الله يثخن لبنكم انتم وترامب ..
290,1139126414454734848,IQ,@NazCool4 @wa22tory ياعمي اتركوا الناس بحالها خلونه بضيمنه 😂😂😂🙄
291,1139151567716781952,IQ,@Wasn_ALShakhaly @NazCool4 هو شكلك مال صلاة 🙄🙄🙄🙄
292,1139267750801678336,IQ,@Enpersoon مدري مين اتجيب هاي السوالف 😂😂😂😂
293,1139286171106840576,IQ,@alsaed_ghassan @EdyCohen من وين استلمت الثقه  وتأكدت من إعجابي !!!
294,1139449473430675584,IQ,@Enpersoon جو السويد واضح تأثيره 😂😂
295,1139892115746566016,IQ,@jadmhassan @NazCool4 اذا ع هل النمط الچوبي يصير من زاخو للبصره
296,1139981526173663232,IQ,@Enpersoon حتى الورد يحتاج فتوى !! 😂😂😂 لكن للأمانة  واضح ذبوله🤫
297,1141023012738732032,IQ,@Enpersoon عنجاص.   واكو نو ع. يسمونه الو. انت اكل وغلس 😂😂😂
298,1141612294817947648,IQ,@3eGbAeByX4hxd1b @NazCool4 مااعرف ليش احس شكله يوحي بالغباء 🤫🙄
299,1141616845155446784,IQ,يامن دعاني ثم أدبر ضالماً،،، أرجع وانت مواصلٌ محمودُ ،،إني لأُكثرَ ذكركم فكأنما بعُرى لساني ذكركم معقودُ...أبكي لسخطك حين أذكر مامضى ....ياليت ماقد فات لي مردود.. https://t.co/TsNa8g5P4a
300,1141618366949576832,IQ,@Abdulla96028080 ابدعت في ردك وتناسق حروفك وترافة إحساسك ..راقي 👍🌹
301,1141664314551611392,IQ,@si_00si @3eGbAeByX4hxd1b لا وربك الكل فاسدين أبداً لاتعتقد اكو نزيه..
302,1142018107076239360,IQ,@QbMLys0je28yBTT @ABURAND73 طول شواربك اذا ايران تحمي عرضك
303,1142126354772692992,IQ,@alialmuhandis85 هاي تربيتها تعبانه . المفروض بطريقه غير مباشره يوصلون لزوجها  تصرفاتها  لان هو غافل .. وياويلها من عذاب الله .. لكن انا اعتب عليه ايظاً لان الرسول (ص) يقول اختاروا نطفكم فأن العرق دساس .. تقديري
304,1142135124517171200,IQ,@uJqKHdRNbwz8Cj8 @alialmuhandis85 اذا هي تخونه اي إصلاح. بعدين هذا شلون رجل اللي يتقبل ويوثق بالمرأه بعد الاصلاح
305,1142364175173345152,IQ,@raghad_ghalib @umyouss08549155 ياالله  تره مو غريبه العراق ابو العجائب . بس ابو اسراء ماينطيها .
306,1142366016326000640,IQ,@raghad_ghalib @umyouss08549155 ان شاء الله بس هم شوفي لأختك مكان لاتنسيني😂😂
307,1142804910225760384,IQ,@SaleemAldulimi والمصيبة دكتور نفس العرب يتهمون العراقيين بعلاقتهم بايران .
